accession	description
"SRR12535540"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535539"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535538"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535537"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535536"	"NextSeq 500 sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535534"	"NextSeq 500 sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535530"	"NextSeq 500 sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535561"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535559"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535557"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535554"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535553"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535552"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535549"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535545"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535544"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535510"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535487"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535448"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535447"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535445"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535308"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535307"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535306"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535305"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535304"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535303"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535395"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535708"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535707"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535706"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535705"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535703"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535702"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535701"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535700"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535699"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535688"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535687"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535686"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535685"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535684"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535683"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535681"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535680"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535679"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535640"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535639"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535638"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535637"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535636"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535635"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535627"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535444"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535442"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR12535440"	"Illumina MiSeq sequencing; Targeted resequencing of mix DNA (cell lines and artificial) mimicking mutations in BRCA genes"
"SRR13587130"	"Illumina HiSeq 2500 sequencing; Synthetic NA12878 tumour reads"
"SRR10159583"	"Illumina HiSeq 4000 sequencing; GSM4088902: Mouse 4T1 Parental (BRCA WT) Untreated bulk RNA-seq Rep 1; Mus musculus; RNA-Seq"
"SRR10159585"	"Illumina HiSeq 4000 sequencing; GSM4088904: Mouse 4T1 Parental (BRCA WT) Untreated bulk RNA-seq Rep 3; Mus musculus; RNA-Seq"
"SRR10159586"	"Illumina HiSeq 4000 sequencing; GSM4088905: Mouse 4T1 Parental (BRCA WT) Untreated bulk RNA-seq Rep 4; Mus musculus; RNA-Seq"
"SRR10159584"	"Illumina HiSeq 4000 sequencing; GSM4088903: Mouse 4T1 Parental (BRCA WT) Untreated bulk RNA-seq Rep 2; Mus musculus; RNA-Seq"
"SRR10159587"	"Illumina HiSeq 4000 sequencing; GSM4088906: Mouse 4T1 Parental (BRCA WT) Untreated bulk RNA-seq Rep 5; Mus musculus; RNA-Seq"
"SRR10159610"	"Illumina NovaSeq 6000 sequencing; GSM4088929: Mouse 4T1 Parental (BRCA WT) Untreated single cell RNA-seq Rep 1; Mus musculus; RNA-Seq"
"SRR10159611"	"Illumina NovaSeq 6000 sequencing; GSM4088930: Mouse 4T1 Parental (BRCA WT) Untreated single cell RNA-seq Rep 2; Mus musculus; RNA-Seq"
"SRR10159612"	"Illumina NovaSeq 6000 sequencing; GSM4088931: Mouse 4T1 Parental (BRCA WT) Untreated single cell RNA-seq Rep 3; Mus musculus; RNA-Seq"
"SRR7890843"	"Illumina HiSeq 4000 sequencing; FFPE WGS study"
"SRR7890841"	"Illumina HiSeq 4000 sequencing; FFPE WGS study"
"SRR7890840"	"Illumina HiSeq 4000 sequencing; FFPE WGS study"
"SRR7890838"	"Illumina HiSeq 4000 sequencing; FFPE WGS study"
"SRR7890837"	"Illumina HiSeq 4000 sequencing; FFPE WGS study"
"SRR7890835"	"Illumina HiSeq 4000 sequencing; FFPE WGS study"
"SRR7890834"	"Illumina HiSeq 4000 sequencing; FFPE WGS study"
"SRR7890839"	"Illumina HiSeq 4000 sequencing; FFPE WGS study"
"SRR7890836"	"Illumina HiSeq 4000 sequencing; FFPE WGS study"
