accession	description
"SRR11615558"	"Illumina HiSeq 2500 sequencing; GSM4501234: LNCaP TW_9C; Homo sapiens; RNA-Seq"
"SRR11615559"	"Illumina HiSeq 2500 sequencing; GSM4501235: LNCaP TW_12A; Homo sapiens; RNA-Seq"
"SRR11615560"	"Illumina HiSeq 2500 sequencing; GSM4501236: LNCaP TW_12B; Homo sapiens; RNA-Seq"
"SRR11615562"	"Illumina HiSeq 2500 sequencing; GSM4501238: LNCaP TW_24A; Homo sapiens; RNA-Seq"
"SRR11615563"	"Illumina HiSeq 2500 sequencing; GSM4501239: LNCaP TW_24B; Homo sapiens; RNA-Seq"
"SRR11615566"	"Illumina HiSeq 2500 sequencing; GSM4501242: LNCaP MW_0B; Homo sapiens; RNA-Seq"
"SRR11615569"	"Illumina HiSeq 2500 sequencing; GSM4501245: LNCaP MW_3B; Homo sapiens; RNA-Seq"
"SRR11615572"	"Illumina HiSeq 2500 sequencing; GSM4501248: LNCaP MW_6B; Homo sapiens; RNA-Seq"
"SRR11615573"	"Illumina HiSeq 2500 sequencing; GSM4501249: LNCaP MW_6C; Homo sapiens; RNA-Seq"
"SRR11615575"	"Illumina HiSeq 2500 sequencing; GSM4501251: LNCaP MW_9B; Homo sapiens; RNA-Seq"
"SRR11615576"	"Illumina HiSeq 2500 sequencing; GSM4501252: LNCaP MW_9C; Homo sapiens; RNA-Seq"
"SRR11615577"	"Illumina HiSeq 2500 sequencing; GSM4501253: LNCaP MW_12A; Homo sapiens; RNA-Seq"
"SRR11615580"	"Illumina HiSeq 2500 sequencing; GSM4501256: LNCaP MW_24A; Homo sapiens; RNA-Seq"
"SRR11615583"	"Illumina HiSeq 2500 sequencing; GSM4501259: LNCaP TMW_0A; Homo sapiens; RNA-Seq"
"SRR11615585"	"Illumina HiSeq 2500 sequencing; GSM4501261: LNCaP TMW_0C; Homo sapiens; RNA-Seq"
"SRR11615587"	"Illumina HiSeq 2500 sequencing; GSM4501263: LNCaP TMW_3B; Homo sapiens; RNA-Seq"
"SRR11615590"	"Illumina HiSeq 2500 sequencing; GSM4501266: LNCaP TMW_6B; Homo sapiens; RNA-Seq"
"SRR11615459"	"Illumina HiSeq 2500 sequencing; GSM4501135: LNCaP DMSO_0C; Homo sapiens; RNA-Seq"
"SRR11615461"	"Illumina HiSeq 2500 sequencing; GSM4501137: LNCaP DMSO_3B; Homo sapiens; RNA-Seq"
"SRR11615467"	"Illumina HiSeq 2500 sequencing; GSM4501143: LNCaP DMSO_9B; Homo sapiens; RNA-Seq"
"SRR11615469"	"Illumina HiSeq 2500 sequencing; GSM4501145: LNCaP DMSO_12A; Homo sapiens; RNA-Seq"
"SRR11615471"	"Illumina HiSeq 2500 sequencing; GSM4501147: LNCaP DMSO_12C; Homo sapiens; RNA-Seq"
"SRR11615472"	"Illumina HiSeq 2500 sequencing; GSM4501148: LNCaP DMSO_24A; Homo sapiens; RNA-Seq"
"SRR11615474"	"Illumina HiSeq 2500 sequencing; GSM4501150: LNCaP DMSO_24C; Homo sapiens; RNA-Seq"
"SRR11615476"	"Illumina HiSeq 2500 sequencing; GSM4501152: LNCaP T_0B; Homo sapiens; RNA-Seq"
"SRR11615478"	"Illumina HiSeq 2500 sequencing; GSM4501154: LNCaP T_3A; Homo sapiens; RNA-Seq"
"SRR11615481"	"Illumina HiSeq 2500 sequencing; GSM4501157: LNCaP T_6A; Homo sapiens; RNA-Seq"
"SRR11615483"	"Illumina HiSeq 2500 sequencing; GSM4501159: LNCaP T_6C; Homo sapiens; RNA-Seq"
"SRR11615485"	"Illumina HiSeq 2500 sequencing; GSM4501161: LNCaP T_9B; Homo sapiens; RNA-Seq"
"SRR11615487"	"Illumina HiSeq 2500 sequencing; GSM4501163: LNCaP T_12A; Homo sapiens; RNA-Seq"
"SRR11615489"	"Illumina HiSeq 2500 sequencing; GSM4501165: LNCaP T_12C; Homo sapiens; RNA-Seq"
"SRR11615491"	"Illumina HiSeq 2500 sequencing; GSM4501167: LNCaP T_24B; Homo sapiens; RNA-Seq"
"SRR11615493"	"Illumina HiSeq 2500 sequencing; GSM4501169: LNCaP M_0A; Homo sapiens; RNA-Seq"
"SRR11615494"	"Illumina HiSeq 2500 sequencing; GSM4501170: LNCaP M_0B; Homo sapiens; RNA-Seq"
"SRR11615496"	"Illumina HiSeq 2500 sequencing; GSM4501172: LNCaP M_3A; Homo sapiens; RNA-Seq"
"SRR11615498"	"Illumina HiSeq 2500 sequencing; GSM4501174: LNCaP M_3C; Homo sapiens; RNA-Seq"
"SRR11615500"	"Illumina HiSeq 2500 sequencing; GSM4501176: LNCaP M_6B; Homo sapiens; RNA-Seq"
"SRR11615501"	"Illumina HiSeq 2500 sequencing; GSM4501177: LNCaP M_6C; Homo sapiens; RNA-Seq"
"SRR11615505"	"Illumina HiSeq 2500 sequencing; GSM4501181: LNCaP M_12A; Homo sapiens; RNA-Seq"
"SRR11615508"	"Illumina HiSeq 2500 sequencing; GSM4501184: LNCaP M_24A; Homo sapiens; RNA-Seq"
"SRR11615509"	"Illumina HiSeq 2500 sequencing; GSM4501185: LNCaP M_24B; Homo sapiens; RNA-Seq"
"SRR11615510"	"Illumina HiSeq 2500 sequencing; GSM4501186: LNCaP M_24C; Homo sapiens; RNA-Seq"
"SRR11615512"	"Illumina HiSeq 2500 sequencing; GSM4501188: LNCaP W_0B; Homo sapiens; RNA-Seq"
"SRR11615517"	"Illumina HiSeq 2500 sequencing; GSM4501193: LNCaP W_6A; Homo sapiens; RNA-Seq"
"SRR11615518"	"Illumina HiSeq 2500 sequencing; GSM4501194: LNCaP W_6B; Homo sapiens; RNA-Seq"
"SRR11615520"	"Illumina HiSeq 2500 sequencing; GSM4501196: LNCaP W_9A; Homo sapiens; RNA-Seq"
"SRR11615521"	"Illumina HiSeq 2500 sequencing; GSM4501197: LNCaP W_9B; Homo sapiens; RNA-Seq"
"SRR11615522"	"Illumina HiSeq 2500 sequencing; GSM4501198: LNCaP W_9C; Homo sapiens; RNA-Seq"
"SRR11615524"	"Illumina HiSeq 2500 sequencing; GSM4501200: LNCaP W_12B; Homo sapiens; RNA-Seq"
"SRR11615526"	"Illumina HiSeq 2500 sequencing; GSM4501202: LNCaP W_24A; Homo sapiens; RNA-Seq"
"SRR11615527"	"Illumina HiSeq 2500 sequencing; GSM4501203: LNCaP W_24B; Homo sapiens; RNA-Seq"
"SRR11615529"	"Illumina HiSeq 2500 sequencing; GSM4501205: LNCaP TM_0A; Homo sapiens; RNA-Seq"
"SRR11615531"	"Illumina HiSeq 2500 sequencing; GSM4501207: LNCaP TM_0C; Homo sapiens; RNA-Seq"
"SRR11615533"	"Illumina HiSeq 2500 sequencing; GSM4501209: LNCaP TM_3B; Homo sapiens; RNA-Seq"
"SRR11615468"	"Illumina HiSeq 2500 sequencing; GSM4501144: LNCaP DMSO_9C; Homo sapiens; RNA-Seq"
"SRR11615470"	"Illumina HiSeq 2500 sequencing; GSM4501146: LNCaP DMSO_12B; Homo sapiens; RNA-Seq"
"SRR11615473"	"Illumina HiSeq 2500 sequencing; GSM4501149: LNCaP DMSO_24B; Homo sapiens; RNA-Seq"
"SRR11615475"	"Illumina HiSeq 2500 sequencing; GSM4501151: LNCaP T_0A; Homo sapiens; RNA-Seq"
"SRR11615477"	"Illumina HiSeq 2500 sequencing; GSM4501153: LNCaP T_0C; Homo sapiens; RNA-Seq"
"SRR11615479"	"Illumina HiSeq 2500 sequencing; GSM4501155: LNCaP T_3B; Homo sapiens; RNA-Seq"
"SRR11615480"	"Illumina HiSeq 2500 sequencing; GSM4501156: LNCaP T_3C; Homo sapiens; RNA-Seq"
"SRR11615482"	"Illumina HiSeq 2500 sequencing; GSM4501158: LNCaP T_6B; Homo sapiens; RNA-Seq"
"SRR11615484"	"Illumina HiSeq 2500 sequencing; GSM4501160: LNCaP T_9A; Homo sapiens; RNA-Seq"
"SRR11615486"	"Illumina HiSeq 2500 sequencing; GSM4501162: LNCaP T_9C; Homo sapiens; RNA-Seq"
"SRR11615488"	"Illumina HiSeq 2500 sequencing; GSM4501164: LNCaP T_12B; Homo sapiens; RNA-Seq"
"SRR11615490"	"Illumina HiSeq 2500 sequencing; GSM4501166: LNCaP T_24A; Homo sapiens; RNA-Seq"
"SRR11615492"	"Illumina HiSeq 2500 sequencing; GSM4501168: LNCaP T_24C; Homo sapiens; RNA-Seq"
"SRR11615495"	"Illumina HiSeq 2500 sequencing; GSM4501171: LNCaP M_0C; Homo sapiens; RNA-Seq"
"SRR11615497"	"Illumina HiSeq 2500 sequencing; GSM4501173: LNCaP M_3B; Homo sapiens; RNA-Seq"
"SRR11615499"	"Illumina HiSeq 2500 sequencing; GSM4501175: LNCaP M_6A; Homo sapiens; RNA-Seq"
"SRR11615502"	"Illumina HiSeq 2500 sequencing; GSM4501178: LNCaP M_9A; Homo sapiens; RNA-Seq"
"SRR11615503"	"Illumina HiSeq 2500 sequencing; GSM4501179: LNCaP M_9B; Homo sapiens; RNA-Seq"
"SRR11615504"	"Illumina HiSeq 2500 sequencing; GSM4501180: LNCaP M_9C; Homo sapiens; RNA-Seq"
"SRR11615506"	"Illumina HiSeq 2500 sequencing; GSM4501182: LNCaP M_12B; Homo sapiens; RNA-Seq"
"SRR11615507"	"Illumina HiSeq 2500 sequencing; GSM4501183: LNCaP M_12C; Homo sapiens; RNA-Seq"
"SRR11615511"	"Illumina HiSeq 2500 sequencing; GSM4501187: LNCaP W_0A; Homo sapiens; RNA-Seq"
"SRR11615513"	"Illumina HiSeq 2500 sequencing; GSM4501189: LNCaP W_0C; Homo sapiens; RNA-Seq"
"SRR11615514"	"Illumina HiSeq 2500 sequencing; GSM4501190: LNCaP W_3A; Homo sapiens; RNA-Seq"
"SRR11615515"	"Illumina HiSeq 2500 sequencing; GSM4501191: LNCaP W_3B; Homo sapiens; RNA-Seq"
"SRR11615516"	"Illumina HiSeq 2500 sequencing; GSM4501192: LNCaP W_3C; Homo sapiens; RNA-Seq"
"SRR11615519"	"Illumina HiSeq 2500 sequencing; GSM4501195: LNCaP W_6C; Homo sapiens; RNA-Seq"
"SRR11615523"	"Illumina HiSeq 2500 sequencing; GSM4501199: LNCaP W_12A; Homo sapiens; RNA-Seq"
"SRR11615525"	"Illumina HiSeq 2500 sequencing; GSM4501201: LNCaP W_12C; Homo sapiens; RNA-Seq"
"SRR11615528"	"Illumina HiSeq 2500 sequencing; GSM4501204: LNCaP W_24C; Homo sapiens; RNA-Seq"
"SRR11615530"	"Illumina HiSeq 2500 sequencing; GSM4501206: LNCaP TM_0B; Homo sapiens; RNA-Seq"
"SRR11615532"	"Illumina HiSeq 2500 sequencing; GSM4501208: LNCaP TM_3A; Homo sapiens; RNA-Seq"
"SRR11615534"	"Illumina HiSeq 2500 sequencing; GSM4501210: LNCaP TM_3C; Homo sapiens; RNA-Seq"
"SRR11615535"	"Illumina HiSeq 2500 sequencing; GSM4501211: LNCaP TM_6A; Homo sapiens; RNA-Seq"
"SRR11743335"	"HiSeq X Five sequencing; LNCaP cells treated with 10nM DHT-1"
"SRR3022549"	"Illumina HiSeq 2500 sequencing; methylation sequences of androgen-independent LNCaP cells"
"SRR1649303"	"Illumina HiSeq 2000 sequencing; GSM1544093: LNCaP input; Homo sapiens; RIP-Seq"
"SRR1649304"	"Illumina HiSeq 2000 sequencing; GSM1544094: LNCaP EZH2; Homo sapiens; RIP-Seq"
"SRR5259501"	"HiSeq X Ten sequencing; WGS of LNCaP prostate cancer cell line"
"SRR5259503"	"HiSeq X Ten sequencing; WGS of LNCaP prostate cancer cell line"
"SRR7120609"	"NextSeq 500 sequencing; GSM3131593: LNCAP-AD-rep1; Homo sapiens; RNA-Seq"
"SRR7120610"	"NextSeq 500 sequencing; GSM3131593: LNCAP-AD-rep1; Homo sapiens; RNA-Seq"
"SRR7120612"	"NextSeq 500 sequencing; GSM3131593: LNCAP-AD-rep1; Homo sapiens; RNA-Seq"
"SRR7120614"	"NextSeq 500 sequencing; GSM3131594: LNCAP-AD-rep2; Homo sapiens; RNA-Seq"
"SRR7120615"	"NextSeq 500 sequencing; GSM3131594: LNCAP-AD-rep2; Homo sapiens; RNA-Seq"
"SRR7120617"	"NextSeq 500 sequencing; GSM3131595: LNCAP-AI-rep1; Homo sapiens; RNA-Seq"
"SRR7120619"	"NextSeq 500 sequencing; GSM3131595: LNCAP-AI-rep1; Homo sapiens; RNA-Seq"
"SRR7120620"	"NextSeq 500 sequencing; GSM3131595: LNCAP-AI-rep1; Homo sapiens; RNA-Seq"
"SRR7120623"	"NextSeq 500 sequencing; GSM3131596: LNCAP-AI-rep2; Homo sapiens; RNA-Seq"
"SRR7120625"	"NextSeq 500 sequencing; GSM3131597: LNCAP-MDV-rep1; Homo sapiens; RNA-Seq"
"SRR7120628"	"NextSeq 500 sequencing; GSM3131597: LNCAP-MDV-rep1; Homo sapiens; RNA-Seq"
"SRR7120631"	"NextSeq 500 sequencing; GSM3131598: LNCAP-MDV-rep2; Homo sapiens; RNA-Seq"
"SRR7120641"	"NextSeq 500 sequencing; GSM3131601: LNCAP-siNC-rep1; Homo sapiens; RNA-Seq"
"SRR7120643"	"NextSeq 500 sequencing; GSM3131601: LNCAP-siNC-rep1; Homo sapiens; RNA-Seq"
"SRR7120645"	"NextSeq 500 sequencing; GSM3131602: LNCAP-siNC-rep2; Homo sapiens; RNA-Seq"
"SRR7120647"	"NextSeq 500 sequencing; GSM3131602: LNCAP-siNC-rep2; Homo sapiens; RNA-Seq"
"SRR7120649"	"NextSeq 500 sequencing; GSM3131603: LNCAP-siAR-rep1; Homo sapiens; RNA-Seq"
"SRR7120651"	"NextSeq 500 sequencing; GSM3131603: LNCAP-siAR-rep1; Homo sapiens; RNA-Seq"
"SRR7120653"	"NextSeq 500 sequencing; GSM3131604: LNCAP-siAR-rep2; Homo sapiens; RNA-Seq"
"SRR7120655"	"NextSeq 500 sequencing; GSM3131604: LNCAP-siAR-rep2; Homo sapiens; RNA-Seq"
"SRR11743334"	"HiSeq X Five sequencing; LNCaP cells treated with 10nM DHT-2"
"SRR6256099"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256265"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256264"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256263"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256262"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256261"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256260"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256259"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256258"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256257"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR11027000"	"Illumina NovaSeq 6000 sequencing; GSM4296576: LNCaP: C_DMSO; Homo sapiens; RNA-Seq"
"SRR11027002"	"Illumina NovaSeq 6000 sequencing; GSM4296576: LNCaP: C_DMSO; Homo sapiens; RNA-Seq"
"SRR11027003"	"Illumina NovaSeq 6000 sequencing; GSM4296577: LNCaP: C_E2; Homo sapiens; RNA-Seq"
"SRR11027004"	"Illumina NovaSeq 6000 sequencing; GSM4296577: LNCaP: C_E2; Homo sapiens; RNA-Seq"
"SRR11027006"	"Illumina NovaSeq 6000 sequencing; GSM4296578: LNCaP: C_LY; Homo sapiens; RNA-Seq"
"SRR11027010"	"Illumina NovaSeq 6000 sequencing; GSM4296579: LNCaP: E_DMSO; Homo sapiens; RNA-Seq"
"SRR11027012"	"Illumina NovaSeq 6000 sequencing; GSM4296580: LNCaP: E_E2; Homo sapiens; RNA-Seq"
"SRR11027014"	"Illumina NovaSeq 6000 sequencing; GSM4296580: LNCaP: E_E2; Homo sapiens; RNA-Seq"
"SRR11027016"	"Illumina NovaSeq 6000 sequencing; GSM4296581: LNCaP: E_LY; Homo sapiens; RNA-Seq"
"SRR11027017"	"Illumina NovaSeq 6000 sequencing; GSM4296581: LNCaP: E_LY; Homo sapiens; RNA-Seq"
"SRR9116845"	"Illumina HiSeq 2500 sequencing; GSM3814766: LNCaP NSPsiRNA_Ctrl2; Homo sapiens; RNA-Seq"
"SRR9116847"	"Illumina HiSeq 2500 sequencing; GSM3814768: LNCaP NSPsiRNA_DHT1; Homo sapiens; RNA-Seq"
"SRR9116849"	"Illumina HiSeq 2500 sequencing; GSM3814770: LNCaP NSPsiRNA_DHT3; Homo sapiens; RNA-Seq"
"SRR9116850"	"Illumina HiSeq 2500 sequencing; GSM3814771: LNCaP PXNsiRNA_Ctrl1; Homo sapiens; RNA-Seq"
"SRR9116852"	"Illumina HiSeq 2500 sequencing; GSM3814773: LNCaP PXNsiRNA_Ctrl3; Homo sapiens; RNA-Seq"
"SRR9116855"	"Illumina HiSeq 2500 sequencing; GSM3814776: LNCaP PXNsiRNA_DHT3; Homo sapiens; RNA-Seq"
"SRR5221410"	"Illumina HiSeq 2000 sequencing; GSM2474023: LNCaP NOMe-seq; Homo sapiens; OTHER"
"SRR068927"	"Illumina Genome Analyzer II sequencing; GSM605080: LNCaP MBDCap-SF (lane 1)"
"SRR9969948"	"Illumina HiSeq 4000 sequencing; RNA-seq of LNCaP/Control Rep 4"
"SRR9969944"	"Illumina HiSeq 4000 sequencing; RNA-seq of LNCaP/Control Rep 5"
"SRR4341008"	"Illumina HiSeq 2000 sequencing; LNCaP + TNF 48hr Targeted Genome Capture rep4"
"SRR4341009"	"Illumina HiSeq 2000 sequencing; LNCaP + TNF 48hr Targeted Genome Capture rep5"
"SRR4341011"	"Illumina HiSeq 2000 sequencing; LNCaP + TNF 48hr Targeted Genome Capture rep7"
"SRR11615568"	"Illumina HiSeq 2500 sequencing; GSM4501244: LNCaP MW_3A; Homo sapiens; RNA-Seq"
"SRR11615570"	"Illumina HiSeq 2500 sequencing; GSM4501246: LNCaP MW_3C; Homo sapiens; RNA-Seq"
"SRR11615571"	"Illumina HiSeq 2500 sequencing; GSM4501247: LNCaP MW_6A; Homo sapiens; RNA-Seq"
"SRR11615574"	"Illumina HiSeq 2500 sequencing; GSM4501250: LNCaP MW_9A; Homo sapiens; RNA-Seq"
"SRR11615578"	"Illumina HiSeq 2500 sequencing; GSM4501254: LNCaP MW_12B; Homo sapiens; RNA-Seq"
"SRR11615579"	"Illumina HiSeq 2500 sequencing; GSM4501255: LNCaP MW_12C; Homo sapiens; RNA-Seq"
"SRR11615581"	"Illumina HiSeq 2500 sequencing; GSM4501257: LNCaP MW_24B; Homo sapiens; RNA-Seq"
"SRR11615582"	"Illumina HiSeq 2500 sequencing; GSM4501258: LNCaP MW_24C; Homo sapiens; RNA-Seq"
"SRR11615600"	"Illumina HiSeq 2500 sequencing; GSM4501276: LNCaP TMW_24C; Homo sapiens; RNA-Seq"
"SRR11615584"	"Illumina HiSeq 2500 sequencing; GSM4501260: LNCaP TMW_0B; Homo sapiens; RNA-Seq"
"SRR11615586"	"Illumina HiSeq 2500 sequencing; GSM4501262: LNCaP TMW_3A; Homo sapiens; RNA-Seq"
"SRR11615588"	"Illumina HiSeq 2500 sequencing; GSM4501264: LNCaP TMW_3C; Homo sapiens; RNA-Seq"
"SRR11615589"	"Illumina HiSeq 2500 sequencing; GSM4501265: LNCaP TMW_6A; Homo sapiens; RNA-Seq"
"SRR11615591"	"Illumina HiSeq 2500 sequencing; GSM4501267: LNCaP TMW_6C; Homo sapiens; RNA-Seq"
"SRR11615457"	"Illumina HiSeq 2500 sequencing; GSM4501133: LNCaP DMSO_0A; Homo sapiens; RNA-Seq"
"SRR11615458"	"Illumina HiSeq 2500 sequencing; GSM4501134: LNCaP DMSO_0B; Homo sapiens; RNA-Seq"
"SRR11615460"	"Illumina HiSeq 2500 sequencing; GSM4501136: LNCaP DMSO_3A; Homo sapiens; RNA-Seq"
"SRR11615462"	"Illumina HiSeq 2500 sequencing; GSM4501138: LNCaP DMSO_3C; Homo sapiens; RNA-Seq"
"SRR11615463"	"Illumina HiSeq 2500 sequencing; GSM4501139: LNCaP DMSO_6A; Homo sapiens; RNA-Seq"
"SRR496579"	"Illumina Genome Analyzer IIx sequencing; RNA-Seq analysis of sample LNCaP"
"SRR496583"	"Illumina Genome Analyzer IIx sequencing; RNA-Seq analysis of sample LNCaP"
"SRR496585"	"Illumina Genome Analyzer IIx sequencing; RNA-Seq analysis of sample LNCaP"
"SRR496589"	"Illumina Genome Analyzer IIx sequencing; RNA-Seq analysis of sample LNCaP"
"SRR496591"	"Illumina Genome Analyzer IIx sequencing; RNA-Seq analysis of sample LNCaP"
"SRR6256090"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256088"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256086"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256084"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256082"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256053"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255978"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255976"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255974"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255972"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255970"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255959"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255954"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR11027001"	"Illumina NovaSeq 6000 sequencing; GSM4296576: LNCaP: C_DMSO; Homo sapiens; RNA-Seq"
"SRR11027005"	"Illumina NovaSeq 6000 sequencing; GSM4296577: LNCaP: C_E2; Homo sapiens; RNA-Seq"
"SRR11027007"	"Illumina NovaSeq 6000 sequencing; GSM4296578: LNCaP: C_LY; Homo sapiens; RNA-Seq"
"SRR11027008"	"Illumina NovaSeq 6000 sequencing; GSM4296578: LNCaP: C_LY; Homo sapiens; RNA-Seq"
"SRR11027009"	"Illumina NovaSeq 6000 sequencing; GSM4296579: LNCaP: E_DMSO; Homo sapiens; RNA-Seq"
"SRR11027011"	"Illumina NovaSeq 6000 sequencing; GSM4296579: LNCaP: E_DMSO; Homo sapiens; RNA-Seq"
"SRR11027013"	"Illumina NovaSeq 6000 sequencing; GSM4296580: LNCaP: E_E2; Homo sapiens; RNA-Seq"
"SRR11027015"	"Illumina NovaSeq 6000 sequencing; GSM4296581: LNCaP: E_LY; Homo sapiens; RNA-Seq"
"SRR6256256"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR2501733"	"Illumina HiScanSQ sequencing; GSM1891823: LNCaP, hMe-Seal-seq; Homo sapiens; OTHER"
"SRR13061307"	"Illumina HiSeq 4000 sequencing; GSM4908718: LNCaP-WT; Homo sapiens; Hi-C"
"SRR11615592"	"Illumina HiSeq 2500 sequencing; GSM4501268: LNCaP TMW_9A; Homo sapiens; RNA-Seq"
"SRR11615594"	"Illumina HiSeq 2500 sequencing; GSM4501270: LNCaP TMW_9C; Homo sapiens; RNA-Seq"
"SRR11615596"	"Illumina HiSeq 2500 sequencing; GSM4501272: LNCaP TMW_12B; Homo sapiens; RNA-Seq"
"SRR11615598"	"Illumina HiSeq 2500 sequencing; GSM4501274: LNCaP TMW_24A; Homo sapiens; RNA-Seq"
"SRR11615599"	"Illumina HiSeq 2500 sequencing; GSM4501275: LNCaP TMW_24B; Homo sapiens; RNA-Seq"
"SRR11615464"	"Illumina HiSeq 2500 sequencing; GSM4501140: LNCaP DMSO_6B; Homo sapiens; RNA-Seq"
"SRR11615466"	"Illumina HiSeq 2500 sequencing; GSM4501142: LNCaP DMSO_9A; Homo sapiens; RNA-Seq"
"SRR5233717"	"HiSeq X Ten sequencing; WGS of LNCaP prostate cancer cell line"
"SRR5259502"	"HiSeq X Ten sequencing; WGS of LNCaP prostate cancer cell line"
"SRR6256100"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256098"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256091"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256089"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256087"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256085"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256083"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256055"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6256054"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255977"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255975"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255973"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255971"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255969"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255960"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255958"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255957"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255955"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR6255953"	"Illumina HiSeq 3000 sequencing; DNA-seq of PCa cell line: LNCaP"
"SRR11615561"	"Illumina HiSeq 2500 sequencing; GSM4501237: LNCaP TW_12C; Homo sapiens; RNA-Seq"
"SRR11615564"	"Illumina HiSeq 2500 sequencing; GSM4501240: LNCaP TW_24C; Homo sapiens; RNA-Seq"
"SRR11615565"	"Illumina HiSeq 2500 sequencing; GSM4501241: LNCaP MW_0A; Homo sapiens; RNA-Seq"
"SRR11615567"	"Illumina HiSeq 2500 sequencing; GSM4501243: LNCaP MW_0C; Homo sapiens; RNA-Seq"
"SRR11615593"	"Illumina HiSeq 2500 sequencing; GSM4501269: LNCaP TMW_9B; Homo sapiens; RNA-Seq"
"SRR11615595"	"Illumina HiSeq 2500 sequencing; GSM4501271: LNCaP TMW_12A; Homo sapiens; RNA-Seq"
"SRR11615597"	"Illumina HiSeq 2500 sequencing; GSM4501273: LNCaP TMW_12C; Homo sapiens; RNA-Seq"
"SRR11615465"	"Illumina HiSeq 2500 sequencing; GSM4501141: LNCaP DMSO_6C; Homo sapiens; RNA-Seq"
"SRR7120621"	"NextSeq 500 sequencing; GSM3131596: LNCAP-AI-rep2; Homo sapiens; RNA-Seq"
"SRR7120622"	"NextSeq 500 sequencing; GSM3131596: LNCAP-AI-rep2; Homo sapiens; RNA-Seq"
"SRR7120624"	"NextSeq 500 sequencing; GSM3131596: LNCAP-AI-rep2; Homo sapiens; RNA-Seq"
