accession	description
"SRR8446393"	"Illumina HiSeq 3000 sequencing; GSM3564262: H3K36me3 ChIP-seq in 22Rv1 rep2; Homo sapiens; ChIP-Seq"
"SRR8446388"	"Illumina HiSeq 3000 sequencing; GSM3564257: H3K9me3 ChIP-seq in 22Rv1 rep1; Homo sapiens; ChIP-Seq"
"SRR8446390"	"Illumina HiSeq 3000 sequencing; GSM3564259: H3K27me3 ChIP-seq in 22Rv1 rep1; Homo sapiens; ChIP-Seq"
"SRR8446392"	"Illumina HiSeq 3000 sequencing; GSM3564261: H3K36me3 ChIP-seq in 22Rv1 rep1; Homo sapiens; ChIP-Seq"
"SRR8311396"	"Illumina HiSeq 2500 sequencing; GSM3508110: 22rv1-foxa1-wt-v5-foxa1-cst-rep1; Homo sapiens; ChIP-Seq"
"SRR8311398"	"Illumina HiSeq 2500 sequencing; GSM3508112: 22rv1-foxa1-i176m-v5-foxa1-cst-rep1; Homo sapiens; ChIP-Seq"
"SRR8311400"	"Illumina HiSeq 2500 sequencing; GSM3508114: 22rv1-foxa1-r261g-v5-foxa1-cst-rep1; Homo sapiens; ChIP-Seq"
"SRR8311407"	"Illumina HiSeq 2500 sequencing; GSM3508121: 22rv1-foxa1-wt-v5-ar-milli-rep2; Homo sapiens; ChIP-Seq"
"SRR8311410"	"Illumina HiSeq 2500 sequencing; GSM3508124: 22rv1-foxa1-r261g-v5-foxa1-cst-rep2; Homo sapiens; ChIP-Seq"
"SRR8311411"	"Illumina HiSeq 2500 sequencing; GSM3508125: 22rv1-foxa1-r261g-v5-ar-milli-rep2; Homo sapiens; ChIP-Seq"
"SRR8311397"	"Illumina HiSeq 2500 sequencing; GSM3508111: 22rv1-foxa1-wt-v5-ar-milli-rep1; Homo sapiens; ChIP-Seq"
"SRR8311399"	"Illumina HiSeq 2500 sequencing; GSM3508113: 22rv1-foxa1-i176m-v5-ar-milli-rep1; Homo sapiens; ChIP-Seq"
"SRR8311401"	"Illumina HiSeq 2500 sequencing; GSM3508115: 22rv1-foxa1-r261g-v5-ar-milli-rep1; Homo sapiens; ChIP-Seq"
"SRR8311406"	"Illumina HiSeq 2500 sequencing; GSM3508120: 22rv1-foxa1-wt-v5-foxa1-cst-rep2; Homo sapiens; ChIP-Seq"
"SRR8311408"	"Illumina HiSeq 2500 sequencing; GSM3508122: 22rv1-foxa1-i176m-v5-foxa1-cst-rep2; Homo sapiens; ChIP-Seq"
"SRR8311409"	"Illumina HiSeq 2500 sequencing; GSM3508123: 22rv1-foxa1-i176m-v5-ar-milli-rep2; Homo sapiens; ChIP-Seq"
"SRR2417022"	"NextSeq 500 sequencing; Parental cells"
"SRR2417023"	"NextSeq 500 sequencing; Parental cells"
"SRR7760385"	"Illumina HiSeq 2000 sequencing; GSM3358192: Hi-C in 22Rv1 rep2 (duplicate of GSM3335733); Homo sapiens; Hi-C"
"SRR7760384"	"Illumina HiSeq 2000 sequencing; GSM3358191: Hi-C in 22Rv1 rep1 (duplicate of GSM3335732); Homo sapiens; Hi-C"
